subject,run,order,transcribe,subid_check,character,index
3041,1,4,Jack XXX. He seems to be a caring husband.,sub-3041,1.0,1404
3041,2,1,"So Randall, um I did not know that he had a family. I also did not expect him to bring his dad home. So clearly he didn't think through that. It was an impulsive decision. But his wife seems to be really supportive. Um, he broke down and like she hugged him, which was really sweet. His kids are probably freaked out.",sub-3041,3.0,1405
3041,2,2,"I don't think there was much change about Jack himself. Um, probably still, still like the supportive husband. But I guess he just has more things to deal with now. And I look forward to seeing, if I get shown the scene, XXX look forward to seeing how he reacts to the loss of his child.",sub-3041,1.0,1406
3041,2,3,"So as I said before, I think that Kate has more conviction than I initially thought. Um, I think it's always... It requires deep reflection for someone to realize they truly need to change their own behavior in order to improve their own life. And that sometimes we do need the support of our friends and our family to be able to do that. Um, but she ultimately has kind of realized it for herself, I think. And that's really good. I think it's inspirational.",sub-3041,2.0,1407
3041,2,4,"As I mentioned before, Kevin is a nicer person than I thought. Um, I expected him to kind of be an asshole. Both because he works in hollywood and because of the first scene where he was just ranting to other people about his baggage, which was really weird. But I guess because, you know he, because of that trauma, he also is a more sensitive person. So to his friends, Kate, he's very considerate and seems to really wish her to be well and want to help her in improving herself. Which is good.",sub-3041,4.0,1408
3041,3,1,"So, uh, Randall seems to be that kind of like, oh, my girls can't do anything wrong type of Dad. I didn't think he was like that before. He seemed really serious with his dad in the first scene. Um, but he treats his daughters like, he coddles them a little bit probably. Like, hi- his daughter's doing nothing on the court. And like, the mom is okay with that too. Yeah, both the parents are pretty nonchalant about their kids doing anything.",sub-3041,3.0,1409
3041,3,2,"So, uh, I didn't know that Kate was living with Kevin. Um, that's about it. That's the only change.",sub-3041,2.0,1410
3041,3,3,"Yeah, Kevin... I, I'm not sure what to say like. I feel like his characters haven't, like his inherent character hasn't changed from the videos that I saw before. But I understand why he is so depressed. But at the same time, I guess like, we still don't know why he exploded in the first place. Like, why was he so angry and upset? I thought, I thought initially that he was like depressed first, and then he exploded on set. But like I'm still not sure on the chronological order of whether he exploded on set first, or whether he was depressed inside and then the women came to him and like tried to have sex with him. I also realized that like, he probably surrounds himself with not very good people. But he lives with Kate, so it still seems he's grounded in like the, the regular human world and not like some Hollywood fantasy. I do- I don't know, why did he explode? I don't, I don't understand that, yeah.",sub-3041,4.0,1411
3041,3,4,"Nuh- nothing has changed about Jack. Jack is still a very kind-caring husband. Well, I, I didn't know that he was a dad. Now, now he technically is a dad, 'cause like, only one kid died, and he still has two. So, he's a dad now.",sub-3041,1.0,1412
3041,4,1,"So, like, Kevin seems to be fixated on the idea that his life is kind of fake and not real, I guess, because of his job. And he doesn't seem to be making super meaningful human connections other than Kate, who he's known for a while. Probably doesn't have good guidance, or like a parental figure, like, his relationship with his parents. I don't know, we can't assume anything, but I don't imagine that he's super close with them.",sub-3041,4.0,1413
3041,4,2,Kate...nothing's changed with Kate.,sub-3041,2.0,1414
3041,4,3,"Um, yeah, I, I feel really bad for Randall. It seems like he's made the most of his life in a really tough situation. To be abandoned by your dad and then to you know be raised by adoptive parents, but then grow up to be really successful and have probably a pretty stable career. XXX to buy like such a nice house with a happy family, so he clearly like overcame a lot of struggle. And, now that he's meeting his father again, I'm sure like he's kind of releasing the regret or hatred that he has for his father. And seeing him cry at the end, I think he realizes that like his father was struck by probably circumstances that he wished, like the father wished he never XXX experienced. And, I think he's experiencing more sympathy for his dad than he was previously. Well, especially that the dad is dying, so... If he didn't feel sympathy now, Randall would be a very uh stone, stone-hearted person.",sub-3041,3.0,1415
3041,4,4,"Nothing has changed about Jack, really, other than I guess he's like cheeky. He's a little cheeky.",sub-3041,1.0,1416
3041,5,1,"Kate seems to be struggling with this issue for a while, given the post-it notes that she left for herself. So I guess like, I can sense her frustration. I can sense her kind of, exasperation at herself. Of not being able to improve herself in her own situation. Yeah, I feel really bad for her, but it's, I, I think she knows that she has to do it. Like, it's a good thing to, to lose the weight.",sub-3041,2.0,1417
3041,5,2,"So, the talk with the doctor, he was listening really intently. I think he's probably more motivated now to be a better father. A better father because of, um, you know, losing that child. Probably like, really committed now, to providing like the kids that he has with his wife. He's probably super committed to taking care of his wife as well.",sub-3041,1.0,1418
